name,actualCost,price,category,isActive,isPublic,testName,testUnit,testReferenceRange,medicineGenericName,medicineForm,medicineManufacturer,medicineDoseDirection,medicineRoute,medicineDirection
RENAL,0,0,investigation,yes,yes,"Urinary Urea & Creatinine, Spot",,,,,,,,
RENAL,0,0,investigation,yes,yes,Urinary Uric Acid,mg/d,250 to 750 milligrams per 24 hours.,,,,,,
RENAL,0,0,investigation,yes,yes,Urine Calcium Creatinine Ratio,,,,,,,,
RENAL,0,0,investigation,yes,yes,Urine Microalbumin Creatinine Ratio (MCR),,,,,,,,
RENAL,0,0,investigation,yes,yes,"Urine Protein & Albumin, Spot ",,,,,,,,
RENAL,0,0,investigation,yes,yes,"Urine Protein Creatinine Ratio (ACR), Spot",mg,Normal daily (24 hour) urine albumin excretion is less than 30 mg in adults. If the 24 hour urine albumin excretion results are between 30-300 mg it becomes defined as microalbuminuria (MAU),,,,,,
RENAL,0,0,investigation,yes,yes,"UTP, 24 hour",mg,The normal value is less than 100 milligrams per day or less than 10 milligrams per deciliter of urine.,,,,,,
STOOL,0,0,investigation,yes,yes,STOOL for C/S,,,,,,,,
STOOL,0,0,investigation,yes,yes,STOOL for OBT (Occult Blood Test),,,,,,,,
STOOL,0,0,investigation,yes,yes,STOOL for Ova Count,,,,,,,,
STOOL,0,0,investigation,yes,yes,STOOL for RE,,,,,,,,
STOOL,0,0,investigation,yes,yes,STOOL for Reducing Substance,,,,,,,,
STOOL for C/S,0,0,investigation,yes,yes,STOOL for C/S,,,,,,,,
STOOL for OBT (Occult Blood Test),0,0,investigation,yes,yes,STOOL for OBT (Occult Blood Test),,,,,,,,
STOOL for Ova Count,0,0,investigation,yes,yes,STOOL for Ova Count,,,,,,,,
STOOL for Reducing Substance (R/S),0,0,investigation,yes,yes,STOOL for Reducing Substance,,,,,,,,
STOOL for RE,0,0,investigation,yes,yes,Color,,,,,,,,
STOOL for RE,0,0,investigation,yes,yes,Form & Consistency,,,,,,,,
STOOL for RE,0,0,investigation,yes,yes,Reaction,,,,,,,,
STOOL for RE,0,0,investigation,yes,yes,Charcot- Leyden Crystals,,,,,,,,
STOOL for RE,0,0,investigation,yes,yes,Pus cells,,,,,,,,
STOOL for RE,0,0,investigation,yes,yes,RBC,,,,,,,,
STOOL for RE,0,0,investigation,yes,yes,Macrophages,,,,,,,,
STOOL for RE,0,0,investigation,yes,yes,Protozoal parasites,,,,,,,,
STOOL for RE,0,0,investigation,yes,yes,Helminthic ova,,,,,,,,
STOOL for RE,0,0,investigation,yes,yes,Reducing Substance,,,,,,,,
STOOL for RE,0,0,investigation,yes,yes,Other Observations,,,,,,,,
STOOL for RE,0,0,investigation,yes,yes,Helminthic ova,,,,,,,,
TORCH PANNEL,0,0,investigation,yes,yes,CMV IgG,,,,,,,,
TORCH PANNEL,0,0,investigation,yes,yes,CMV IgM,,,,,,,,
TORCH PANNEL,0,0,investigation,yes,yes,HSV 1 IgG,,,,,,,,
TORCH PANNEL,0,0,investigation,yes,yes,HSV 1 IgM,,,,,,,,
TORCH PANNEL,0,0,investigation,yes,yes,HSV 1 & 2 IgM,,,,,,,,
TORCH PANNEL,0,0,investigation,yes,yes,HSV 2 IgG,,,,,,,,
TORCH PANNEL,0,0,investigation,yes,yes,HSV 2 IgM,,,,,,,,
TORCH PANNEL,0,0,investigation,yes,yes,Rubella IgG,,,,,,,,
TORCH PANNEL,0,0,investigation,yes,yes,Rubella IgM,,,,,,,,
TORCH PANNEL,0,0,investigation,yes,yes,Toxo IgM,,,,,,,,
ULTRASOUND IMAGING,0,0,investigation,yes,yes,Ultrasound for Pregnancy Profile,,,,,,,,
ULTRASOUND IMAGING,0,0,investigation,yes,yes,Ultrasound guided FNAC,,,,,,,,
ULTRASOUND IMAGING,0,0,investigation,yes,yes,Ultrasound guided Aspiration,,,,,,,,
ULTRASOUND IMAGING,0,0,investigation,yes,yes,Ultrasound of Brain,,,,,,,,
ULTRASOUND IMAGING,0,0,investigation,yes,yes,Ultrasound of Breasts,,,,,,,,
ULTRASOUND IMAGING,0,0,investigation,yes,yes,Ultrasound of Breast Left,,,,,,,,
ULTRASOUND IMAGING,0,0,investigation,yes,yes,Ultrasound of Breast Right,,,,,,,,
ULTRASOUND IMAGING,0,0,investigation,yes,yes,Ultrasound of HBS (Hepatobiliary system),,,,,,,,
ULTRASOUND IMAGING,0,0,investigation,yes,yes,Ultrasound of KUB with Prostate & Residual Volume,,,,,,,,
ULTRASOUND IMAGING,0,0,investigation,yes,yes,Ultrasound of KUB,,,,,,,,
ULTRASOUND IMAGING,0,0,investigation,yes,yes,Ultrasound of Pregnancy Profile with anomaly Scan,,,,,,,,
ULTRASOUND IMAGING,0,0,investigation,yes,yes,Ultrasound of Pregnancy Profile with Chromosomal Scan,,,,,,,,
ULTRASOUND IMAGING,0,0,investigation,yes,yes,Ultrasound of PVR,,,,,,,,
ULTRASOUND IMAGING,0,0,investigation,yes,yes,Ultrasound of Scrotum,,,,,,,,
ULTRASOUND IMAGING,0,0,investigation,yes,yes,Ultrasound of Soft Tissue,,,,,,,,
ULTRASOUND IMAGING,0,0,investigation,yes,yes,Ultrasound of Thyroid,,,,,,,,
ULTRASOUND IMAGING,0,0,investigation,yes,yes,Ultrasound of TRUS,,,,,,,,
ULTRASOUND IMAGING,0,0,investigation,yes,yes,Ultrasound of TVUS,,,,,,,,
ULTRASOUND IMAGING,0,0,investigation,yes,yes,Ultrasound of Upper Abdomen,,,,,,,,
ULTRASOUND IMAGING,0,0,investigation,yes,yes,Ultrasound of Uterus & Adnexae,,,,,,,,
ULTRASOUND IMAGING,0,0,investigation,yes,yes,Ultrasound of Whole Abdomen,,,,,,,,
ULTRASOUND IMAGING,0,0,investigation,yes,yes,Ultrasound guided Biosy of Liver,,,,,,,,
ULTRASOUND IMAGING,0,0,investigation,yes,yes,Ultrasound guided ALCOHOL INJECTION of HEPATOMA,,,,,,,,
URINE for Bile Pigment,0,0,investigation,yes,yes,URINE for Bile Pigment,,,,,,,,
URINE for Urobilinogen,0,0,investigation,yes,yes,URINE for Urobilinogen,,,,,,,,
URINE for Pregnancy Test,0,0,investigation,yes,yes,URINE for Pregnancy Test,,,,,,,,
URINE for Gm Stain,0,0,investigation,yes,yes,URINE for Gm Stain,,,,,,,,
URINE for C/S,0,0,investigation,yes,yes,URINE for C/S,,,,,,,,
URINE for Bile Salts,0,0,investigation,yes,yes,URINE for Bile Salts,,,,,,,,
URINE for RE,0,0,investigation,yes,yes,Colour,,,,,,,,
URINE for RE,0,0,investigation,yes,yes,Clarity,,,,,,,,
URINE for RE,0,0,investigation,yes,yes,Odor,,,,,,,,
URINE for RE,0,0,investigation,yes,yes,Specific gravity,,,,,,,,
URINE for RE,0,0,investigation,yes,yes,pH,,,,,,,,
URINE for RE,0,0,investigation,yes,yes,Protein,,,,,,,,
URINE for RE,0,0,investigation,yes,yes,Glucose,,,,,,,,
URINE for RE,0,0,investigation,yes,yes,Nitrites,,,,,,,,
URINE for RE,0,0,investigation,yes,yes,Leukocyte esterase,,,,,,,,
URINE for RE,0,0,investigation,yes,yes,Ketones.,,,,,,,,
URINE for RE,0,0,investigation,yes,yes,Red or white blood cells.,,,,,,,,
URINE for RE,0,0,investigation,yes,yes,Casts,,,,,,,,
URINE for RE,0,0,investigation,yes,yes,Crystals,,,,,,,,
URINE for RE,0,0,investigation,yes,yes,"Bacteria, yeast cells, or parasites",,,,,,,,
URINE for RE,0,0,investigation,yes,yes,Squamous cells,,,,,,,,
UROFLOWMETRY,0,0,investigation,yes,yes,UROFLOWMETRY,U/L,,,,,,,
ADA(Adenosine deaminase),0,0,investigation,yes,yes,ADA(Adenosine deaminase),U/L,,,,,,,
Ammonia,0,0,investigation,yes,yes,Ammonia,mcg/dL,"for adults, anything between 9.5 and 49 micrograms per deciliter (mcg/dL) is considered normal. The levels of ammonia are considered normal in children if they are between 40 and 80mcg/dL. In newborns, the levels of ammonia should be between 90 and 150 mcg/dL.",,,,,,
Feritin,0,0,investigation,yes,yes,Feritin,ng/mL,24 to 336 nanograms per milliliter in men. 11 to 307 nanograms per milliliter in women,,,,,,
Folate,0,0,investigation,yes,yes,Folate,ng/mL,"The reference range of the plasma folate level varies by age, as follows: Adults: 2-20 ng/mL, or 4.5-45.3 nmol/L; Children: 5-21 ng/mL, or 11.3-47.6 nmol/L; Infants: 14-51 ng/mL, or 31.7-115.5 nmol/L",,,,,,
Folic Acid,0,0,investigation,yes,yes,Folic Acid,ng/mL,"The reference range of the plasma folate level varies by age, as follows: Adults: 2-20 ng/mL, or 4.5-45.3 nmol/L; Children: 5-21 ng/mL, or 11.3-47.6 nmol/L; Infants: 14-51 ng/mL, or 31.7-115.5 nmol/L",,,,,,
Lithium,0,0,investigation,yes,yes,Lithium,mmol/L,,,,,,,
Serum Iron,0,0,investigation,yes,yes,Serum Iron,µg/dL,The serum iron reference range is 55–160 µg/dL in men and40–155 µg/dL in women.,,,,,,
Serum Uric Acid,0,0,investigation,yes,yes,Serum Uric Acid,mg/dL,Normal Uric acid levels are 2.4-6.0 mg/dL (female) and 3.4-7.0 mg/dL (male).,,,,,,
TIBC (Total Iron Binding Capacity),0,0,investigation,yes,yes,TIBC (Total Iron Binding Capacity),mcg/dL,"240 to 450 micrograms per deciliter (mcg/dL). ",,,,,,
Vitamin B12,0,0,investigation,yes,yes,Vitamin B12,pg/mL,200 to 900 picograms per milliliter (pg/mL).,,,,,,
Vitamin D(25 OH),0,0,investigation,yes,yes,Vitamin D(25 OH),ng/mL,A level of 20 nanograms/milliliter to 50 ng/mL is considered adequate for healthy people. A level less than 12 ng/mL indicates vitamin D deficiency.,,,,,,
X-RAYS,0,0,investigation,yes,yes,X-RAY Ba follow through,,,,,,,,
X-RAYS,0,0,investigation,yes,yes,X-RAY Ba meal of Stomach and duodenum,,,,,,,,
X-RAYS,0,0,investigation,yes,yes,X-RAY Ba-enema single/double contrast,,,,,,,,
X-RAYS,0,0,investigation,yes,yes,X-RAY Ba-Swallow of  Oesophagus,,,,,,,,
X-RAYS,0,0,investigation,yes,yes,X-RAY Cervical Spine B/V,,,,,,,,
X-RAYS,0,0,investigation,yes,yes,X-RAY Chest P/A View,,,,,,,,
X-RAYS,0,0,investigation,yes,yes,X-RAY Fistulogram,,,,,,,,
X-RAYS,0,0,investigation,yes,yes,X-RAY Hystero-Salphingogram,,,,,,,,
X-RAYS,0,0,investigation,yes,yes,X-RAY IVU with Post micturation Flim,,,,,,,,
X-RAYS,0,0,investigation,yes,yes,X-RAY KUB,,,,,,,,
X-RAYS,0,0,investigation,yes,yes,X-RAY Lumbo-Dorsal Spine B/V,,,,,,,,
X-RAYS,0,0,investigation,yes,yes,X-RAY Lumbo-Sacral Spine B/V,,,,,,,,
X-RAYS,0,0,investigation,yes,yes,X-RAY Myelogram,,,,,,,,
X-RAYS,0,0,investigation,yes,yes,X-RAY OPG,,,,,,,,
X-RAYS,0,0,investigation,yes,yes,X-RAY P.N.S.,,,,,,,,
X-RAYS,0,0,investigation,yes,yes,X-RAY P.N.S. (Open.Mouth View),,,,,,,,
X-RAYS,0,0,investigation,yes,yes,X-RAY Plain X-Ray Abdomen/C.P.D.,,,,,,,,
X-RAYS,0,0,investigation,yes,yes,X-RAY Retrograde Cystourethrogram (MCU),,,,,,,,
X-RAYS,0,0,investigation,yes,yes,X-RAY Sialogram,,,,,,,,
X-RAYS,0,0,investigation,yes,yes,X-RAY Sinogram,,,,,,,,
X-RAYS,0,0,investigation,yes,yes,X-RAY Skull B/V,,,,,,,,
X-RAYS,0,0,investigation,yes,yes,X-RAY Thoracic / Dorsal Spine B/V,,,,,,,,
X-RAYS,0,0,investigation,yes,yes,X-RAY(PERIAPICAL)(SINGLE TOOTH),,,,,,,,
X-RAYS,0,0,investigation,yes,yes,X-RAY(PERIAPICAL)(DOUBLE TOOTH),,,,,,,,
X-RAYS,0,0,investigation,yes,yes,X-RAY(PERIAPICAL)(TRIPLE TOOTH),,,,,,,,
OTHERS,0,0,investigation,yes,yes,OTHERS,,,,,,,,
Aldehyde test,0,0,investigation,yes,yes,Aldehyde test,,,,,,,,
Hb Electrophoresis,0,0,investigation,yes,yes,Hb Electrophoresis,,,,,,,,
HIV,0,0,investigation,yes,yes,HIV,,,,,,,,
Protein Electrophoresis,0,0,investigation,yes,yes,Protein Electrophoresis,,,,,,,,
Semen Analysis,0,0,investigation,yes,yes,Semen Analysis,,,,,,,,
Serum Immuno Electrophoresis,0,0,investigation,yes,yes,Serum Immuno Electrophoresis,,,,,,,,
Skin/Nail Scraping for Fungus,0,0,investigation,yes,yes,Skin/Nail Scraping for Fungus,,,,,,,,
Tuberculin Test/Montoux Test,0,0,investigation,yes,yes,Tuberculin Test/Montoux Test,,,,,,,,
Blood grouping,0,0,investigation,yes,yes,Blood grouping,,,,,,,,
Blood grouping and cross matching,0,0,investigation,yes,yes,Blood grouping and cross matching,,,,,,,,
Protein Electropharesis,0,0,investigation,yes,yes,Protein Electropharesis,,,,,,,,
Blood for C/S,0,0,investigation,yes,yes,Blood for C/S,,,,,,,,
Wound Swab for C/S,0,0,investigation,yes,yes,Wound Swab for C/S,,,,,,,,
Vaginal Swab for R/E,0,0,investigation,yes,yes,Vaginal Swab for R/E,,,,,,,,
Vaginal Swab for Gm Stain,0,0,investigation,yes,yes,Vaginal Swab for Gm Stain,,,,,,,,
Vaginal Swab for C/S,0,0,investigation,yes,yes,Vaginal Swab for C/S,,,,,,,,
Umblical Swab for C/S,0,0,investigation,yes,yes,Umblical Swab for C/S,,,,,,,,
Throat Swab Gm Stain,0,0,investigation,yes,yes,Throat Swab Gm Stain,,,,,,,,
Throat Swab for R/E,0,0,investigation,yes,yes,Throat Swab for R/E,,,,,,,,
Throat Swab for KLB,0,0,investigation,yes,yes,Throat Swab for KLB,,,,,,,,
Throat Swab for C/S,0,0,investigation,yes,yes,Throat Swab for C/S,,,,,,,,
Stool for C/S,0,0,investigation,yes,yes,Stool for C/S,,,,,,,,
Sputum for Gm Stain,0,0,investigation,yes,yes,Sputum for Gm Stain,,,,,,,,
Sputum for C/S,0,0,investigation,yes,yes,Sputum for C/S,,,,,,,,
Sputum for AFB,0,0,investigation,yes,yes,Sputum for AFB,,,,,,,,
Sputum  for R/E,0,0,investigation,yes,yes,Sputum  for R/E,,,,,,,,
Pus for RE,0,0,investigation,yes,yes,Pus for RE,,,,,,,,
Pus for Gm Stain,0,0,investigation,yes,yes,Pus for Gm Stain,,,,,,,,
Pus for C/S,0,0,investigation,yes,yes,Pus for C/S,,,,,,,,
Pus for Cytology,0,0,investigation,yes,yes,Pus for Cytology,,,,,,,,
Prostatic/Urethral Smear for RE,0,0,investigation,yes,yes,Prostatic/Urethral Smear for RE,,,,,,,,
Prostatic/Urethral Smear for Gm Stain,0,0,investigation,yes,yes,Prostatic/Urethral Smear for Gm Stain,,,,,,,,
Prostatic/Urethral Smear for C/S,0,0,investigation,yes,yes,Prostatic/Urethral Smear for C/S,,,,,,,,
Conjunctival Swab,0,0,investigation,yes,yes,Conjunctival Swab,,,,,,,,
Aural Swab for C/S,0,0,investigation,yes,yes,Aural Swab for C/S,,,,,,,,
Urine Benj protein,0,0,investigation,yes,yes,Urine Benj protein,,,,,,,,
Ketones/Ketosteroid,0,0,investigation,yes,yes,Ketones/Ketosteroid.,,,,,,,,
Glucose ABF (2 hr after breakfast),0,0,investigation,yes,yes,Glucose ABF (2 hr after breakfast,mg/dL,Non-diabetic:under 7.8 mmol/L; Type 2 diabetes:under 8.5 mmol/L,,,,,,
Glucose ABF (1.5 hr after breakfast),0,0,investigation,yes,yes,Glucose ABF (1.5 hr after breakfast,mg/dL,Non-diabetic:under 7.8 mmol/L; Type 2 diabetes:under 8.5 mmol/L,,,,,,
Plasma Glucose 2hrs after 75g Glucose,0,0,investigation,yes,yes,Plasma Glucose 2hrs after 75g Glucose,mg/dL,Non-diabetic:under 7.8 mmol/L; Type 2 diabetes:under 8.5 mmol/L,,,,,,
Plasma Glucose (Random)/RBS,0,0,investigation,yes,yes,Plasma Glucose (Random)/RBS,mmol/L,"<5.5 mmol/L in non-diabetic, 5.5- 11 mmol/L impaired Glucose Tolerance, >11 mmol/L is diabetic ",,,,,,
Plasma Glucose (Random)/RBS after iftar,0,0,investigation,yes,yes,Plasma Glucose (Random)/RBS after iftar,mmol/L,"<5.5 mmol/L in non-diabetic, 5.5- 11 mmol/L impaired Glucose Tolerance, >11 mmol/L is diabetic ",,,,,,
"Spot 5-HIAA in Urine ",0,0,investigation,yes,yes,"5-HIAA in Urine ",mg,0-14 mg/g creatinine,,,,,,
"24 hour 5-HIAA in Urine ",0,0,investigation,yes,yes,"5-HIAA in Urine ",mg/µmol,2-7 mg/24 h or 10.5-36.6 µmol/24 h,,,,,,
ASCITIC FLUID FOR CYTOLOGY (MALIGNANT),0,0,investigation,yes,yes,ASCITIC FLUID FOR CYTOLOGY (MALIGNANT),,,,,,,,
Ascitic fluid for R/E,0,0,investigation,yes,yes,Ascitic fluid for R/E,,,,,,,,
Ascitic fluid for ADA,0,0,investigation,yes,yes,Ascitic fluid for ADA,,,,,,,,
Ascitic fluid for Biochemistry,0,0,investigation,yes,yes,Ascitic fluid for Biochemistry,,,,,,,,
Ascitic fluid for CA-125,0,0,investigation,yes,yes,Ascitic fluid for CA-125,,,,,,,,
Ascitic fluid for Suger,0,0,investigation,yes,yes,Ascitic fluid for Suger,,,,,,,,
Ascitic fluid for Gram stain,0,0,investigation,yes,yes,Ascitic fluid for Gram stain,,,,,,,,
CR Protein,0,0,investigation,yes,yes,CR Protein (C-reactive Protein),mg/L,<8 mg/L,,,,,,
CK-MB,0,0,investigation,yes,yes,CK-MB,IU/L,5-25 IU/L,,,,,,
Troponin 1,0,0,investigation,yes,yes,Troponin 1,ng/mL,<0.01. Increased level is to be interpreted by physician,,,,,,
Myoglobin,0,0,investigation,yes,yes,Myoglobin,ng/mL,0-85 ng/mL,,,,,,
CPK,0,0,investigation,yes,yes,CPK,U/L,22-198 U/L,,,,,,
Homocysteine,0,0,investigation,yes,yes,Homocysteine,µmol/L,4-15 µmol/L),,,,,,
BNP,0,0,investigation,yes,yes,BNP (Brain-Type Natriuretic Peptide),pg/mL,< 100 pg/mL(picogram/mililiter) - HF unlikely; >400 pg/mL - HF likely; 100-400 pg/mL - Use clinical judgment,,,,,,
NT-pro BNP,0,0,investigation,yes,yes,NT-pro BNP (Brain-Type Natriuretic Peptide),ng/mL,< 300 ng/mL (nanogram/mililiter) - HF unlikely; Age < 50 years: NT-proBNP >450 pg/mL - HF likely; Age 50-75 years: NT-proBNP >900 pg/mL – HF likely; Age >75 years: NT-proBNP >1800 – HF likely,,,,,,
Creatinine Clearance,0,0,investigation,yes,yes,Creatinine Clearance,mL/min or mililiter per minute,Male: 97 to 137 ml/min;Female: 88 to 128 ml/min.,,,,,,
eGFR,0,0,investigation,yes,yes,eGFR,mL/min/1.73m2,>90 is considered as normal. eGFR decreases with age. An eGFR below 60 mL/min/1.73m2 suggests that some kidney damage has occurred.Following is a guideline for severity. Stage 1 : 90 or above; Stage 2: 60-89; Stage 3: 30-69. stagge 4 15-29; stage 5 <15.,,,,,,
Serum K (Potassium),0,0,investigation,yes,yes,Serum K (Potassium),mEq/L (milliEquivalents per liter),3.5-5.0 mEq/L,,,,,,
Serum Na (Sodium),0,0,investigation,yes,yes,Na (Sodium),mEq/L (milliEquivalents per liter),135-145,,,,,,
Serum Osmolality (Blood),0,0,investigation,yes,yes,Osmolality (Blood),mOsm/kg Water or miliosmol/kg Water,282 295 mOsm/kg,,,,,,
S Osmolality (Blood),0,0,investigation,yes,yes,Osmolality (Blood),mOsm/kg Water or miliosmol/kg Water,282 295 mOsm/kg,,,,,,
Osmolality (Urine),0,0,investigation,yes,yes,Osmolality (Urine),mOsm/kg Water or miliosmol/kg Water,"The normal 24-hour urine osmolality is, on average, 500-800 mOsm/kg of water. Random urine osmolality should average 300-900 mOsm/kg of water. After 12-14 hours of fluid intake restriction, the urine osmolality should exceed 850 mOsm/kg of water.",,,,,,
Osmolality (Blood/Urine ratio),0,0,investigation,yes,yes,Osmolality (Blood/Urine ratio),,,,,,,,
Serum Creatinine,0,0,investigation,yes,yes,Serum Creatinine,µmol/L,50-90 µmol/L,,,,,,
BUN,0,0,investigation,yes,yes,BUN,µmol/L,180-420 µmol/L,,,,,,
S Urea,0,0,investigation,yes,yes,S Urea,mmol/L,7 to 20 mg/dL (2.5 to 7.1 mmol/L),,,,,,
"Urinary Amylase, 24 hour",0,0,investigation,yes,yes,"Urinary Amylase, 24 hour",U/L,24-400 U/L,,,,,,
Serum Amylase,0,0,investigation,yes,yes,Serum Amylase,U/L,<23-85 U/L,,,,,,
"Urinary Inorganic Phosphate, 24 hour",0,0,investigation,yes,yes,"Urinary Inorganic Phosphate, 24 hour",mg/dL,400-1300 mg/d,,,,,,
Urinary Inorganic Phosphate,0,0,investigation,yes,yes,Urinary Inorganic Phosphate,mg/dL,,,,,,,
"Urinary Microalbumin, 24 hour",0,0,investigation,yes,yes,"Urinary Microalbumin, 24 hour",mg,<30 mg of per 24 hours,,,,,,
Urinary Microalbumin,0,0,investigation,yes,yes,Urinary Microalbumin,,30 mcg/mg creatinine,,,,,,
"Urinary Urea, 24 hour",0,0,investigation,yes,yes,"Urinary Urea, 24 hour",g,0-35 g/24 hours,,,,,,
Urinary Creatinine 24 hour,0,0,investigation,yes,yes,Urinary Creatinine 24 hour,mg/day,500 to 2000 mg/day,,,,,,
Urinary Uric Acid,0,0,investigation,yes,yes,Urinary Uric Acid,mg/d,250 to 750 milligrams per 24 hours.,,,,,,
Urine Calcium Creatinine Ratio,0,0,investigation,yes,yes,Urine Calcium Creatinine Ratio,,,,,,,,
Urine Microalbumin Creatinine Ratio (MCR),0,0,investigation,yes,yes,Urine Microalbumin Creatinine Ratio (MCR),,<30 mcg/mg creatinine,,,,,,
"Urine Protein Creatinine Ratio (ACR), Spot",0,0,investigation,yes,yes,"Urine Protein Creatinine Ratio (ACR), Spot",mg,Normal daily (24 hour) urine albumin excretion is less than 30 mg in adults. If the 24 hour urine albumin excretion results are between 30-300 mg it becomes defined as microalbuminuria (MAU),,,,,,
"UTP, 24 hour",0,0,investigation,yes,yes,"UTP, 24 hour",mg,The normal value is less than 100 milligrams per day or less than 10 milligrams per deciliter of urine.,,,,,,
"Faecal Fat Estination ",0,0,investigation,yes,yes,"Faecal Fat Estination ",,,,,,,,
G6PDH,0,0,investigation,yes,yes,G6PDH,,,,,,,,
"HbA1c ",0,0,investigation,yes,yes,"HbA1c ",%,4-5.6%,,,,,,
"Hepatitis Profile ",0,0,investigation,yes,yes,"Hepatitis Profile ",,,,,,,,
Albumin Globulin Ratio,0,0,investigation,yes,yes,Albumin Globulin Ratio,,The normal A/G ratio is 0.8-2.0. The A/G ratio can be decreased in response to a low albumin or to elevated globulins.,,,,,,
Albumin,0,0,investigation,yes,yes,Albumin,g/dL,3.5 to 5.5 g/dL or 35-55 g/liter,,,,,,
Alkaline Phosphatase,0,0,investigation,yes,yes,Alkaline Phosphatase,IU/L,44 to 147 IU/L,,,,,,
GGT,0,0,investigation,yes,yes,GGT,U/L,0-45 U/L,,,,,,
Globulin,0,0,investigation,yes,yes,Globulin,g/dL,Normal value ranges are: Serum globulin: 2.0 to 3.5 g/dL (grams per deciliter) IgM component: 75 to 300 mg/dL (milligrams per deciliter) IgG component: 650 to 1850 mg/dL,,,,,,
LDH,0,0,investigation,yes,yes,LDH,U/L,Normal LDH levels range from 140 units per liter (U/L) to 280 U/L or 2.34 mkat/L to 4.68 mkat/L.,,,,,,
S. Bilirubin (Direct),0,0,investigation,yes,yes,S. Bilirubin (Direct),,0 to 0.3 mg/dL,,,,,,
S. Bilirubin (Indirect),0,0,investigation,yes,yes,S. Bilirubin (Indirect),,,,,,,,
S. Bilirubin (Total),0,0,investigation,yes,yes,S. Bilirubin (Total),mg/dL,0.3 to 1.9 mg/dL,,,,,,
SGOT (old AST),0,0,investigation,yes,yes,SGOT (AST),U/L,10 to 40 U/L,,,,,,
SGPT (old ALT),0,0,investigation,yes,yes,SGPT (ALT),U/L,7-56 U/L,,,,,,
S Total Protein,0,0,investigation,yes,yes,S Total Protein,g/dL,6.4-8.3 grams per deciliter (g/dL) or 64-83 grams per liter (g/L),,,,,,
HBV-DNA (PcR),0,0,investigation,yes,yes,HBV-DNA (PcR),,,,,,,,
HCV-RNA (Qualititive),0,0,investigation,yes,yes,HCV-RNA (Qualititive),,,,,,,,
HCV-RNA (Genotyping),0,0,investigation,yes,yes,HCV-RNA (Genotyping),,,,,,,,
STOOL for Reducing Substance,0,0,investigation,yes,yes,STOOL for Reducing Substance,,,,,,,,
CMV IgG,0,0,investigation,yes,yes,CMV IgG,,,,,,,,
CMV IgM,0,0,investigation,yes,yes,CMV IgM,,,,,,,,
HSV1 IgG,0,0,investigation,yes,yes,HSV1 IgG,,,,,,,,
HSV 1 IgM,0,0,investigation,yes,yes,HSV 1 IgM,,,,,,,,
HSV 2 IgG,0,0,investigation,yes,yes,HSV 2 IgG,,,,,,,,
HSV 2 IgM,0,0,investigation,yes,yes,HSV 2 IgM,,,,,,,,
Rubella IgG,0,0,investigation,yes,yes,Rubella IgG,,,,,,,,
Rubella Antibody,0,0,investigation,yes,yes,Rubella Antibody,,,,,,,,
Rubella IgM,0,0,investigation,yes,yes,Rubella IgM,,,,,,,,
Toxo IgM,0,0,investigation,yes,yes,Toxo IgM,,,,,,,,
Nipple discharge for R/E,0,0,investigation,yes,yes,Nipple discharge for R/E,,,,,,,,
Nipple discharge for Cytology,0,0,investigation,yes,yes,Nipple discharge for Cytology,,,,,,,,
Aldolase,0,0,investigation,yes,yes,Aldolase,U/L,"The specific ranges for an abnormal test may vary slightly by laboratory, and there are slight differences between normal levels for men and women. In general, normal results range from 1.0 to 7.5 units per liter",,,,,,
Lipase,0,0,investigation,yes,yes,Lipase,U/L,0-160 U/L,,,,,,
Cholesterol Total,0,0,investigation,yes,yes,Cholesterol Total,mmol/L,above 240 mg/dL or 6.2 mmol/L,,,,,,
HDL Cholesterol,0,0,investigation,yes,yes,HDL Cholesterol,mmol/L,"If HDL-C is less than 40 mg/dL (1.04 mmol/L), there is an increased risk of heart disease that is independent of other risk factors, including the LDL-C level. A level of HDL-C between 40 and 45 mg/dL (1.04-1.17 mmol/L) is borderline",,,,,,
LDL Cholesterol,0,0,investigation,yes,yes,LDL Cholesterol,mmol/L,"Less than 100 mg/dL (2.59 mmol/L) — Optimal;  100-129 mg/dL (2.59-3.34 mmol/L) — Near optimal, above optimal; 130-159 mg/dL (3.37-4.12 mmol/L) — Borderline high; 160-189 mg/dL (4.15-4.90 mmol/L) — High; Greater than 189 mg/dL (4.90 mmol/L) — Very high",,,,,,
Triglycerides,0,0,investigation,yes,yes,Triglycerides,mmol/L,"Normal — Less than 150 milligrams per deciliter (mg/dL), or less than 1.7 millimoles per liter (mmol/L); Borderline high — 150 to 199 mg/dL (1.8 to 2.2 mmol/L); High — 200 to 499 mg/dL (2.3 to 5.6 mmol/L)",,,,,,
Ca (Serum Total),0,0,investigation,yes,yes,Ca (Serum Total),mmol/L,2.18-2.58 mmol/L,,,,,,
Ca (Serum Ionized),0,0,investigation,yes,yes,Ca (Serum Ionized),mmol/L,1.05-1.30 mmol/L,,,,,,
Cl,0,0,investigation,yes,yes,Cl,mmol/L,98-106 mmol/L,,,,,,
HCO3-,0,0,investigation,yes,yes,HCO3-,mmol/L,24-30 mmol/L,,,,,,
Inorganic Phosphate,0,0,investigation,yes,yes,Inorganic Phosphate,mmol/L,0.8-1.5 mmol/L,,,,,,
Mg,0,0,investigation,yes,yes,Mg,mmol/L,0.75-0.95 mmol/L,,,,,,
